checkpoint,item_id,source_file,hotspot_text,null_hotspot_surprisal,overt_hotspot_surprisal,difference_score,checkpoint_step
checkpoint-1024,12,7a_conjunction_no_topic_shift.csv, sussurra,12.550771713256836,12.98270034790039,-0.4319286346435547,1024
checkpoint-1024,1,7b_conjunction_topic_shift.csv, pianta,9.377009391784668,10.09427261352539,-0.7172632217407227,1024
checkpoint-1024,2,7b_conjunction_topic_shift.csv, prepara,9.997740745544434,10.402315139770508,-0.4045743942260742,1024
checkpoint-1024,3,7b_conjunction_topic_shift.csv, ripara,9.225510597229004,12.531912803649902,-3.3064022064208984,1024
checkpoint-1024,4,7b_conjunction_topic_shift.csv, accudisce,8.853450298309326,9.933883905410767,-1.0804336071014404,1024
checkpoint-1024,5,7b_conjunction_topic_shift.csv, controlla,10.895856857299805,12.052278518676758,-1.1564216613769531,1024
checkpoint-1024,6,7b_conjunction_topic_shift.csv, crea,9.315971374511719,10.423881530761719,-1.10791015625,1024
checkpoint-1024,7,7b_conjunction_topic_shift.csv, prepara,9.277717590332031,10.209437370300293,-0.9317197799682617,1024
checkpoint-1024,8,7b_conjunction_topic_shift.csv, traduce,12.000685691833496,12.389734268188477,-0.38904857635498047,1024
checkpoint-1024,9,7b_conjunction_topic_shift.csv, ripara,9.400500297546387,12.873554229736328,-3.4730539321899414,1024
checkpoint-1024,10,7b_conjunction_topic_shift.csv, scatta,9.798911094665527,10.936136245727539,-1.1372251510620117,1024
checkpoint-1024,11,7b_conjunction_topic_shift.csv, scrive,9.862869262695312,8.235861778259277,1.6270074844360352,1024
checkpoint-1024,12,7b_conjunction_topic_shift.csv, disegna,9.607426643371582,10.39627456665039,-0.7888479232788086,1024
checkpoint-1126,1,1a_3rdSG.csv, mostra,9.185073852539062,7.96647310256958,1.2186007499694824,1126
checkpoint-1126,2,1a_3rdSG.csv, rispetta,11.342657089233398,10.5971040725708,0.7455530166625977,1126
checkpoint-1126,3,1a_3rdSG.csv, richiede,11.186530113220215,10.461734771728516,0.7247953414916992,1126
checkpoint-1126,4,1a_3rdSG.csv, cerca,8.986884117126465,8.122198104858398,0.8646860122680664,1126
